idx,label
v_Kayaking_g12_c01,Kayaking
v_Basketball_g18_c04,Basketball
v_BoxingPunchingBag_g16_c04,BoxingPunchingBag
v_FrontCrawl_g08_c05,FrontCrawl
v_BabyCrawling_g20_c03,BabyCrawling
v_YoYo_g10_c05,YoYo
v_BoxingPunchingBag_g10_c04,BoxingPunchingBag
v_BalanceBeam_g19_c03,BalanceBeam
v_PushUps_g24_c04,PushUps
v_Hammering_g22_c05,Hammering
v_ApplyLipstick_g12_c02,ApplyLipstick
v_BandMarching_g19_c03,BandMarching
v_Kayaking_g09_c06,Kayaking
v_VolleyballSpiking_g08_c03,VolleyballSpiking
v_HeadMassage_g21_c01,HeadMassage
v_BodyWeightSquats_g13_c04,BodyWeightSquats
v_Surfing_g08_c01,Surfing
v_BabyCrawling_g09_c01,BabyCrawling
v_SkyDiving_g18_c06,SkyDiving
v_FieldHockeyPenalty_g16_c03,FieldHockeyPenalty
v_SumoWrestling_g23_c02,SumoWrestling
v_PlayingGuitar_g15_c07,PlayingGuitar
v_BaseballPitch_g08_c07,BaseballPitch
v_SoccerPenalty_g17_c01,SoccerPenalty
v_TaiChi_g25_c03,TaiChi
v_SoccerPenalty_g13_c06,SoccerPenalty
v_PushUps_g11_c04,PushUps
v_PlayingDaf_g23_c06,PlayingDaf
v_FrisbeeCatch_g25_c02,FrisbeeCatch
v_ShavingBeard_g15_c01,ShavingBeard
v_CliffDiving_g24_c04,CliffDiving
v_PlayingCello_g13_c06,PlayingCello
v_ApplyEyeMakeup_g19_c02,ApplyEyeMakeup
v_BandMarching_g09_c01,BandMarching
v_Billiards_g14_c01,Billiards
v_HorseRace_g24_c06,HorseRace
v_WallPushups_g20_c06,WallPushups
v_Billiards_g13_c04,Billiards
v_FieldHockeyPenalty_g23_c01,FieldHockeyPenalty
v_PlayingPiano_g18_c04,PlayingPiano
v_Haircut_g10_c06,Haircut
v_CricketBowling_g19_c07,CricketBowling
v_LongJump_g10_c05,LongJump
v_HighJump_g23_c01,HighJump
v_LongJump_g21_c01,LongJump
v_IceDancing_g12_c02,IceDancing
v_BlowingCandles_g15_c01,BlowingCandles
v_SumoWrestling_g13_c01,SumoWrestling
v_WallPushups_g16_c03,WallPushups
v_RockClimbingIndoor_g16_c02,RockClimbingIndoor
v_PlayingDhol_g14_c06,PlayingDhol
v_Hammering_g08_c04,Hammering
v_Typing_g10_c06,Typing
v_Punch_g20_c04,Punch
v_WritingOnBoard_g22_c02,WritingOnBoard
v_BrushingTeeth_g22_c07,BrushingTeeth
v_PlayingCello_g08_c05,PlayingCello
v_ThrowDiscus_g24_c01,ThrowDiscus
v_TennisSwing_g12_c06,TennisSwing
v_ApplyLipstick_g25_c02,ApplyLipstick
v_PlayingDaf_g08_c04,PlayingDaf
v_ApplyEyeMakeup_g10_c05,ApplyEyeMakeup
v_PlayingDhol_g17_c06,PlayingDhol
v_PlayingCello_g12_c07,PlayingCello
v_FrisbeeCatch_g12_c03,FrisbeeCatch
v_Rafting_g09_c04,Rafting
v_SoccerPenalty_g22_c01,SoccerPenalty
v_ParallelBars_g10_c03,ParallelBars
v_BandMarching_g21_c01,BandMarching
v_PlayingTabla_g08_c02,PlayingTabla
v_BalanceBeam_g12_c03,BalanceBeam
v_BaseballPitch_g09_c07,BaseballPitch
v_BlowingCandles_g21_c03,BlowingCandles
v_BlowDryHair_g23_c03,BlowDryHair
v_PlayingCello_g25_c07,PlayingCello
v_TableTennisShot_g09_c06,TableTennisShot
v_Nunchucks_g25_c06,Nunchucks
v_PlayingFlute_g24_c05,PlayingFlute
v_PlayingPiano_g20_c04,PlayingPiano
v_SoccerJuggling_g23_c02,SoccerJuggling
v_SkateBoarding_g24_c05,SkateBoarding
v_PushUps_g10_c01,PushUps
v_HammerThrow_g16_c02,HammerThrow
v_BreastStroke_g20_c04,BreastStroke
v_BabyCrawling_g25_c02,BabyCrawling
v_PlayingSitar_g14_c03,PlayingSitar
v_HorseRace_g17_c03,HorseRace
v_PlayingPiano_g25_c02,PlayingPiano
v_Rowing_g21_c04,Rowing
v_JumpingJack_g20_c04,JumpingJack
v_FrontCrawl_g14_c03,FrontCrawl
v_CricketBowling_g15_c01,CricketBowling
v_PlayingTabla_g24_c04,PlayingTabla
v_BlowDryHair_g16_c04,BlowDryHair
v_BrushingTeeth_g10_c04,BrushingTeeth
v_SkateBoarding_g15_c02,SkateBoarding
v_ShavingBeard_g12_c01,ShavingBeard
v_CliffDiving_g12_c01,CliffDiving
v_IceDancing_g20_c06,IceDancing
v_ThrowDiscus_g11_c06,ThrowDiscus
v_Billiards_g12_c07,Billiards
v_HandstandWalking_g09_c04,HandstandWalking
v_PlayingDhol_g22_c03,PlayingDhol
v_PlayingViolin_g08_c01,PlayingViolin
v_BandMarching_g10_c04,BandMarching
v_JumpRope_g23_c02,JumpRope
v_Basketball_g23_c06,Basketball
v_HulaHoop_g25_c01,HulaHoop
v_UnevenBars_g15_c06,UnevenBars
v_SalsaSpin_g10_c04,SalsaSpin
v_BaseballPitch_g25_c07,BaseballPitch
v_CricketBowling_g21_c03,CricketBowling
v_Lunges_g23_c05,Lunges
v_IceDancing_g11_c03,IceDancing
v_PoleVault_g12_c02,PoleVault
v_ApplyLipstick_g14_c02,ApplyLipstick
v_Billiards_g18_c05,Billiards
v_TrampolineJumping_g14_c01,TrampolineJumping
v_Archery_g23_c05,Archery
v_HulaHoop_g08_c01,HulaHoop
v_JugglingBalls_g08_c05,JugglingBalls
v_CuttingInKitchen_g15_c03,CuttingInKitchen
v_HandStandPushups_g20_c04,HandStandPushups
v_RopeClimbing_g19_c06,RopeClimbing
v_YoYo_g15_c04,YoYo
v_HorseRace_g21_c04,HorseRace
v_FrontCrawl_g18_c07,FrontCrawl
v_CricketShot_g23_c02,CricketShot
v_BlowDryHair_g14_c01,BlowDryHair
v_HandStandPushups_g20_c06,HandStandPushups
v_StillRings_g09_c04,StillRings
v_SoccerJuggling_g24_c06,SoccerJuggling
v_VolleyballSpiking_g17_c02,VolleyballSpiking
v_FloorGymnastics_g08_c01,FloorGymnastics
v_PlayingGuitar_g14_c04,PlayingGuitar
v_WritingOnBoard_g25_c01,WritingOnBoard
v_SalsaSpin_g11_c01,SalsaSpin
v_RopeClimbing_g13_c03,RopeClimbing
v_PlayingDhol_g25_c07,PlayingDhol
v_PullUps_g18_c01,PullUps
v_Knitting_g11_c01,Knitting
v_CleanAndJerk_g10_c03,CleanAndJerk
v_CleanAndJerk_g14_c03,CleanAndJerk
v_Lunges_g09_c04,Lunges
v_BlowingCandles_g24_c04,BlowingCandles
v_Nunchucks_g17_c02,Nunchucks
v_SkateBoarding_g24_c02,SkateBoarding
v_ApplyLipstick_g12_c03,ApplyLipstick
v_Hammering_g16_c04,Hammering
v_WallPushups_g16_c04,WallPushups
v_TableTennisShot_g14_c01,TableTennisShot
v_Swing_g09_c06,Swing
v_Skiing_g24_c01,Skiing
v_BandMarching_g08_c06,BandMarching
v_ApplyEyeMakeup_g12_c04,ApplyEyeMakeup
v_Shotput_g24_c01,Shotput
v_Hammering_g14_c05,Hammering
v_Skijet_g19_c02,Skijet
v_Typing_g14_c04,Typing
v_BlowDryHair_g21_c02,BlowDryHair
v_FieldHockeyPenalty_g08_c03,FieldHockeyPenalty
v_Biking_g18_c06,Biking
v_Billiards_g19_c03,Billiards
v_BasketballDunk_g16_c03,BasketballDunk
v_HighJump_g21_c04,HighJump
v_ThrowDiscus_g18_c05,ThrowDiscus
v_JumpingJack_g15_c03,JumpingJack
v_Typing_g21_c04,Typing
v_JugglingBalls_g12_c01,JugglingBalls
v_Skiing_g18_c03,Skiing
v_Surfing_g20_c01,Surfing
v_Rafting_g12_c01,Rafting
v_JavelinThrow_g25_c02,JavelinThrow
v_Rowing_g18_c03,Rowing
v_UnevenBars_g16_c01,UnevenBars
v_Knitting_g25_c01,Knitting
v_BandMarching_g11_c02,BandMarching
v_TennisSwing_g25_c04,TennisSwing
v_HeadMassage_g21_c05,HeadMassage
v_PlayingFlute_g08_c05,PlayingFlute
v_PlayingTabla_g22_c02,PlayingTabla
v_VolleyballSpiking_g10_c03,VolleyballSpiking
v_Nunchucks_g10_c06,Nunchucks
v_Billiards_g25_c06,Billiards
v_HandStandPushups_g08_c01,HandStandPushups
v_JumpingJack_g10_c01,JumpingJack
v_PlayingDhol_g21_c06,PlayingDhol
v_HorseRiding_g20_c04,HorseRiding
v_FieldHockeyPenalty_g21_c01,FieldHockeyPenalty
v_ThrowDiscus_g19_c04,ThrowDiscus
v_CricketBowling_g11_c02,CricketBowling
v_Kayaking_g16_c04,Kayaking
v_ShavingBeard_g18_c05,ShavingBeard
v_Drumming_g08_c03,Drumming
v_Nunchucks_g10_c02,Nunchucks
v_Bowling_g09_c01,Bowling
v_TableTennisShot_g10_c01,TableTennisShot
v_CuttingInKitchen_g13_c01,CuttingInKitchen
v_PlayingPiano_g11_c03,PlayingPiano
v_IceDancing_g14_c03,IceDancing
v_BlowingCandles_g11_c01,BlowingCandles
v_Diving_g22_c03,Diving
v_Hammering_g15_c03,Hammering
v_LongJump_g16_c04,LongJump
v_Diving_g20_c01,Diving
v_Nunchucks_g17_c06,Nunchucks
v_FieldHockeyPenalty_g12_c05,FieldHockeyPenalty
v_HandStandPushups_g24_c02,HandStandPushups
v_SkateBoarding_g13_c04,SkateBoarding
v_GolfSwing_g21_c04,GolfSwing
v_FloorGymnastics_g21_c05,FloorGymnastics
v_Hammering_g21_c07,Hammering
v_HandStandPushups_g23_c01,HandStandPushups
v_JavelinThrow_g18_c03,JavelinThrow
v_LongJump_g20_c01,LongJump
v_CricketBowling_g14_c04,CricketBowling
v_JumpingJack_g14_c01,JumpingJack
v_CricketBowling_g16_c03,CricketBowling
v_WallPushups_g12_c04,WallPushups
v_PlayingCello_g11_c02,PlayingCello
v_IceDancing_g10_c01,IceDancing
v_HammerThrow_g23_c01,HammerThrow
v_BrushingTeeth_g25_c03,BrushingTeeth
v_PoleVault_g12_c06,PoleVault
v_ParallelBars_g21_c01,ParallelBars
v_FloorGymnastics_g09_c01,FloorGymnastics
v_BoxingSpeedBag_g23_c02,BoxingSpeedBag
v_FrisbeeCatch_g21_c02,FrisbeeCatch
v_RockClimbingIndoor_g20_c04,RockClimbingIndoor
v_Bowling_g19_c02,Bowling
v_BlowingCandles_g17_c01,BlowingCandles
v_MoppingFloor_g24_c03,MoppingFloor
v_Typing_g15_c01,Typing
v_Lunges_g16_c03,Lunges
v_FrontCrawl_g20_c07,FrontCrawl
v_RopeClimbing_g18_c01,RopeClimbing
v_HeadMassage_g25_c01,HeadMassage
v_ParallelBars_g16_c03,ParallelBars
v_Swing_g18_c04,Swing
v_TaiChi_g16_c01,TaiChi
v_Nunchucks_g20_c04,Nunchucks
v_JumpRope_g18_c01,JumpRope
v_UnevenBars_g10_c04,UnevenBars
v_PizzaTossing_g19_c01,PizzaTossing
v_ThrowDiscus_g10_c05,ThrowDiscus
v_Basketball_g18_c01,Basketball
v_BoxingSpeedBag_g14_c06,BoxingSpeedBag
v_Nunchucks_g18_c05,Nunchucks
v_FieldHockeyPenalty_g15_c02,FieldHockeyPenalty
v_FrontCrawl_g11_c01,FrontCrawl
v_SoccerJuggling_g13_c02,SoccerJuggling
v_Punch_g25_c06,Punch
v_SkateBoarding_g14_c01,SkateBoarding
v_Rowing_g19_c01,Rowing
v_FieldHockeyPenalty_g12_c06,FieldHockeyPenalty
v_FrisbeeCatch_g10_c06,FrisbeeCatch
v_BaseballPitch_g11_c04,BaseballPitch
v_ApplyLipstick_g19_c02,ApplyLipstick
v_TableTennisShot_g19_c02,TableTennisShot
v_Fencing_g18_c01,Fencing
v_Archery_g15_c02,Archery
v_RopeClimbing_g25_c01,RopeClimbing
v_Punch_g21_c04,Punch
v_ThrowDiscus_g24_c04,ThrowDiscus
v_BasketballDunk_g20_c06,BasketballDunk
v_HorseRace_g11_c05,HorseRace
v_PlayingSitar_g16_c04,PlayingSitar
v_HammerThrow_g15_c02,HammerThrow
v_YoYo_g16_c03,YoYo
v_Typing_g10_c04,Typing
v_Biking_g11_c02,Biking
v_Typing_g23_c02,Typing
v_Diving_g15_c06,Diving
v_Diving_g16_c03,Diving
v_PlayingCello_g22_c06,PlayingCello
v_PlayingGuitar_g13_c01,PlayingGuitar
v_YoYo_g24_c03,YoYo
v_HandStandPushups_g13_c01,HandStandPushups
v_CleanAndJerk_g11_c04,CleanAndJerk
v_HandStandPushups_g20_c01,HandStandPushups
v_Diving_g08_c03,Diving
v_TennisSwing_g20_c02,TennisSwing
v_BenchPress_g24_c04,BenchPress
v_HighJump_g09_c05,HighJump
v_PlayingViolin_g25_c04,PlayingViolin
v_ApplyEyeMakeup_g12_c02,ApplyEyeMakeup
v_WalkingWithDog_g19_c02,WalkingWithDog
v_HorseRiding_g08_c03,HorseRiding
v_Lunges_g16_c01,Lunges
v_SumoWrestling_g11_c03,SumoWrestling
v_ApplyEyeMakeup_g16_c05,ApplyEyeMakeup
v_Biking_g17_c06,Biking
v_HandstandWalking_g18_c02,HandstandWalking
v_PushUps_g14_c02,PushUps
v_PushUps_g10_c04,PushUps
v_JumpingJack_g16_c01,JumpingJack
v_Surfing_g17_c04,Surfing
v_WritingOnBoard_g13_c03,WritingOnBoard
v_JugglingBalls_g19_c01,JugglingBalls
v_Punch_g24_c02,Punch
v_WritingOnBoard_g21_c04,WritingOnBoard
v_HeadMassage_g24_c03,HeadMassage
v_Lunges_g21_c03,Lunges
v_BoxingSpeedBag_g16_c04,BoxingSpeedBag
v_VolleyballSpiking_g17_c04,VolleyballSpiking
v_WallPushups_g17_c04,WallPushups
v_StillRings_g25_c04,StillRings
v_BaseballPitch_g23_c06,BaseballPitch
v_LongJump_g13_c06,LongJump
v_Fencing_g24_c03,Fencing
v_JumpRope_g09_c03,JumpRope
v_BodyWeightSquats_g10_c02,BodyWeightSquats
v_Basketball_g12_c01,Basketball
v_HandStandPushups_g23_c05,HandStandPushups
v_FloorGymnastics_g24_c03,FloorGymnastics
v_PushUps_g13_c01,PushUps
v_Bowling_g25_c03,Bowling
v_BaseballPitch_g22_c03,BaseballPitch
v_ShavingBeard_g09_c07,ShavingBeard
v_Lunges_g08_c03,Lunges
v_BoxingPunchingBag_g11_c02,BoxingPunchingBag
v_FrisbeeCatch_g22_c05,FrisbeeCatch
v_MoppingFloor_g21_c04,MoppingFloor
v_Bowling_g15_c02,Bowling
v_Rowing_g17_c06,Rowing
v_Rowing_g21_c03,Rowing
v_BandMarching_g08_c07,BandMarching
v_BabyCrawling_g24_c02,BabyCrawling
v_StillRings_g25_c01,StillRings
v_JugglingBalls_g15_c01,JugglingBalls
v_HandstandWalking_g22_c02,HandstandWalking
v_SoccerJuggling_g24_c03,SoccerJuggling
v_YoYo_g24_c02,YoYo
v_Nunchucks_g12_c02,Nunchucks
v_Swing_g21_c01,Swing
v_UnevenBars_g08_c02,UnevenBars
v_Hammering_g25_c04,Hammering
v_TennisSwing_g16_c06,TennisSwing
v_PommelHorse_g23_c03,PommelHorse
v_ApplyLipstick_g08_c02,ApplyLipstick
v_YoYo_g19_c06,YoYo
v_Hammering_g12_c02,Hammering
v_JavelinThrow_g23_c03,JavelinThrow
v_BoxingPunchingBag_g17_c02,BoxingPunchingBag
v_SkyDiving_g18_c03,SkyDiving
v_Rafting_g16_c02,Rafting
v_PlayingGuitar_g23_c03,PlayingGuitar
v_HorseRace_g24_c02,HorseRace
v_UnevenBars_g08_c04,UnevenBars
v_PlayingGuitar_g17_c04,PlayingGuitar
v_ShavingBeard_g15_c03,ShavingBeard
v_PommelHorse_g22_c05,PommelHorse
v_WritingOnBoard_g18_c06,WritingOnBoard
v_ThrowDiscus_g13_c04,ThrowDiscus
v_BaseballPitch_g09_c03,BaseballPitch
v_MilitaryParade_g15_c03,MilitaryParade
v_JavelinThrow_g17_c03,JavelinThrow
v_GolfSwing_g13_c01,GolfSwing
v_PlayingSitar_g20_c01,PlayingSitar
v_BlowDryHair_g10_c04,BlowDryHair
v_Lunges_g10_c04,Lunges
v_Basketball_g08_c02,Basketball
v_VolleyballSpiking_g20_c01,VolleyballSpiking
v_Billiards_g22_c03,Billiards
v_BlowDryHair_g18_c03,BlowDryHair
v_ShavingBeard_g10_c01,ShavingBeard
v_BreastStroke_g16_c04,BreastStroke
v_BlowDryHair_g08_c02,BlowDryHair
v_PushUps_g08_c01,PushUps
v_LongJump_g08_c02,LongJump
v_SkateBoarding_g13_c02,SkateBoarding
v_CricketBowling_g08_c04,CricketBowling
v_BoxingPunchingBag_g13_c03,BoxingPunchingBag
v_CricketShot_g18_c02,CricketShot
v_ApplyLipstick_g21_c03,ApplyLipstick
v_BoxingPunchingBag_g19_c02,BoxingPunchingBag
v_WritingOnBoard_g14_c02,WritingOnBoard
v_CricketBowling_g10_c02,CricketBowling
v_Biking_g11_c06,Biking
v_PlayingGuitar_g19_c06,PlayingGuitar
v_Typing_g08_c07,Typing
v_BrushingTeeth_g10_c02,BrushingTeeth
v_PlayingGuitar_g16_c07,PlayingGuitar
v_TrampolineJumping_g22_c05,TrampolineJumping
v_ApplyLipstick_g20_c05,ApplyLipstick
v_Drumming_g25_c05,Drumming
v_CricketBowling_g15_c02,CricketBowling
v_IceDancing_g19_c06,IceDancing
v_GolfSwing_g17_c06,GolfSwing
v_PlayingDaf_g12_c05,PlayingDaf
v_PoleVault_g16_c04,PoleVault
v_RockClimbingIndoor_g16_c03,RockClimbingIndoor
v_BlowDryHair_g25_c02,BlowDryHair
v_BoxingPunchingBag_g08_c05,BoxingPunchingBag
v_Diving_g21_c07,Diving
v_ApplyLipstick_g23_c02,ApplyLipstick
v_BoxingPunchingBag_g24_c05,BoxingPunchingBag
v_BoxingSpeedBag_g23_c03,BoxingSpeedBag
v_Biking_g12_c04,Biking
v_Swing_g14_c02,Swing
v_WritingOnBoard_g24_c07,WritingOnBoard
v_Skiing_g15_c01,Skiing
v_JavelinThrow_g08_c01,JavelinThrow
v_FrisbeeCatch_g17_c01,FrisbeeCatch
v_BreastStroke_g16_c03,BreastStroke
v_PullUps_g10_c04,PullUps
v_Mixing_g15_c06,Mixing
v_PoleVault_g17_c04,PoleVault
v_HorseRiding_g22_c06,HorseRiding
v_PlayingDhol_g16_c06,PlayingDhol
v_BenchPress_g14_c02,BenchPress
v_HighJump_g16_c01,HighJump
v_UnevenBars_g14_c03,UnevenBars
v_HandStandPushups_g15_c05,HandStandPushups
v_BoxingSpeedBag_g09_c01,BoxingSpeedBag
v_PushUps_g15_c03,PushUps
v_TaiChi_g19_c03,TaiChi
v_Hammering_g18_c06,Hammering
v_RockClimbingIndoor_g13_c06,RockClimbingIndoor
v_IceDancing_g24_c02,IceDancing
v_PushUps_g15_c01,PushUps
v_Knitting_g15_c07,Knitting
v_HammerThrow_g13_c04,HammerThrow
v_SumoWrestling_g10_c03,SumoWrestling
v_ParallelBars_g11_c05,ParallelBars
v_Fencing_g14_c02,Fencing
v_BrushingTeeth_g24_c02,BrushingTeeth
v_Diving_g19_c04,Diving
v_JavelinThrow_g22_c03,JavelinThrow
v_BandMarching_g22_c01,BandMarching
v_CleanAndJerk_g12_c04,CleanAndJerk
v_ThrowDiscus_g15_c04,ThrowDiscus
v_BabyCrawling_g15_c04,BabyCrawling
v_Bowling_g12_c02,Bowling
v_JumpRope_g22_c03,JumpRope
v_RopeClimbing_g13_c04,RopeClimbing
v_FrisbeeCatch_g16_c02,FrisbeeCatch
v_BenchPress_g20_c04,BenchPress
v_UnevenBars_g10_c03,UnevenBars
v_PlayingGuitar_g13_c04,PlayingGuitar
v_StillRings_g23_c02,StillRings
v_JavelinThrow_g08_c04,JavelinThrow
v_ShavingBeard_g17_c05,ShavingBeard
v_PlayingDaf_g12_c04,PlayingDaf
v_ShavingBeard_g20_c04,ShavingBeard
v_TrampolineJumping_g24_c04,TrampolineJumping
v_HighJump_g09_c01,HighJump
v_Basketball_g22_c02,Basketball
v_SkateBoarding_g14_c04,SkateBoarding
v_BalanceBeam_g20_c03,BalanceBeam
v_RockClimbingIndoor_g10_c03,RockClimbingIndoor
v_PoleVault_g25_c04,PoleVault
v_TaiChi_g23_c02,TaiChi
v_HulaHoop_g17_c02,HulaHoop
v_Hammering_g13_c04,Hammering
v_BlowDryHair_g17_c03,BlowDryHair
v_TrampolineJumping_g08_c01,TrampolineJumping
v_Rafting_g11_c03,Rafting
v_JumpRope_g14_c04,JumpRope
v_Punch_g10_c01,Punch
v_Punch_g19_c04,Punch
v_LongJump_g11_c05,LongJump
v_Basketball_g21_c06,Basketball
v_RopeClimbing_g22_c03,RopeClimbing
v_HulaHoop_g23_c06,HulaHoop
v_Rowing_g10_c05,Rowing
v_CricketShot_g17_c06,CricketShot
v_PullUps_g20_c03,PullUps
v_StillRings_g20_c02,StillRings
v_PlayingViolin_g17_c01,PlayingViolin
v_IceDancing_g10_c06,IceDancing
v_RockClimbingIndoor_g10_c05,RockClimbingIndoor
v_JumpingJack_g16_c02,JumpingJack
v_JugglingBalls_g16_c03,JugglingBalls
v_Haircut_g25_c02,Haircut
v_CricketBowling_g14_c01,CricketBowling
v_Skiing_g22_c01,Skiing
v_Swing_g11_c02,Swing
v_BlowDryHair_g22_c01,BlowDryHair
v_WritingOnBoard_g14_c01,WritingOnBoard
v_SoccerPenalty_g18_c02,SoccerPenalty
v_FloorGymnastics_g09_c05,FloorGymnastics
v_PlayingSitar_g08_c01,PlayingSitar
v_UnevenBars_g09_c01,UnevenBars
v_BandMarching_g25_c02,BandMarching
v_PlayingDaf_g10_c02,PlayingDaf
v_Kayaking_g22_c03,Kayaking
v_StillRings_g16_c02,StillRings
v_TennisSwing_g10_c05,TennisSwing
v_PlayingDaf_g25_c01,PlayingDaf
v_Shotput_g24_c02,Shotput
v_HighJump_g16_c05,HighJump
v_BlowDryHair_g24_c04,BlowDryHair
v_TaiChi_g08_c04,TaiChi
v_BaseballPitch_g17_c01,BaseballPitch
v_IceDancing_g08_c04,IceDancing
v_BenchPress_g25_c07,BenchPress
v_BoxingSpeedBag_g15_c02,BoxingSpeedBag
v_WallPushups_g12_c05,WallPushups
v_HorseRiding_g13_c03,HorseRiding
v_Drumming_g15_c06,Drumming
v_Typing_g17_c01,Typing
v_ShavingBeard_g10_c06,ShavingBeard
v_Surfing_g13_c02,Surfing
v_Skijet_g18_c02,Skijet
v_Rafting_g22_c02,Rafting
v_HulaHoop_g21_c03,HulaHoop
v_PlayingCello_g25_c05,PlayingCello
v_Skijet_g15_c01,Skijet
v_PlayingTabla_g18_c01,PlayingTabla
v_BaseballPitch_g16_c03,BaseballPitch
v_PlayingFlute_g09_c05,PlayingFlute
v_Rowing_g12_c05,Rowing
v_PlayingPiano_g20_c03,PlayingPiano
v_ApplyLipstick_g12_c04,ApplyLipstick
v_YoYo_g13_c03,YoYo
v_SkyDiving_g17_c02,SkyDiving
v_Punch_g12_c01,Punch
v_Nunchucks_g24_c01,Nunchucks
v_PlayingSitar_g18_c03,PlayingSitar
v_WritingOnBoard_g15_c05,WritingOnBoard
v_PlayingDhol_g13_c02,PlayingDhol
v_PlayingDhol_g18_c05,PlayingDhol
v_PlayingSitar_g21_c06,PlayingSitar
v_VolleyballSpiking_g14_c01,VolleyballSpiking
v_BodyWeightSquats_g25_c07,BodyWeightSquats
v_FloorGymnastics_g09_c06,FloorGymnastics
v_BodyWeightSquats_g21_c03,BodyWeightSquats
v_PoleVault_g21_c02,PoleVault
v_BaseballPitch_g19_c05,BaseballPitch
v_BoxingPunchingBag_g17_c03,BoxingPunchingBag
v_PullUps_g19_c01,PullUps
v_Mixing_g12_c07,Mixing
v_SalsaSpin_g13_c01,SalsaSpin
v_Shotput_g15_c03,Shotput
v_YoYo_g10_c03,YoYo
v_ApplyLipstick_g21_c05,ApplyLipstick
v_PlayingGuitar_g15_c02,PlayingGuitar
v_FrisbeeCatch_g15_c03,FrisbeeCatch
v_HeadMassage_g09_c03,HeadMassage
v_PullUps_g25_c02,PullUps
v_CliffDiving_g14_c05,CliffDiving
v_TrampolineJumping_g18_c02,TrampolineJumping
v_SoccerJuggling_g21_c03,SoccerJuggling
v_PlayingDhol_g08_c07,PlayingDhol
v_HulaHoop_g19_c01,HulaHoop
v_HeadMassage_g11_c04,HeadMassage
v_PlayingViolin_g16_c02,PlayingViolin
v_HorseRiding_g12_c02,HorseRiding
v_BalanceBeam_g13_c04,BalanceBeam
v_PizzaTossing_g21_c04,PizzaTossing
v_CliffDiving_g20_c03,CliffDiving
v_BoxingPunchingBag_g08_c06,BoxingPunchingBag
v_Hammering_g19_c03,Hammering
v_BoxingPunchingBag_g12_c07,BoxingPunchingBag
v_Fencing_g14_c01,Fencing
v_SumoWrestling_g12_c03,SumoWrestling
v_PlayingDaf_g17_c01,PlayingDaf
v_Typing_g20_c02,Typing
v_MilitaryParade_g09_c01,MilitaryParade
v_Fencing_g25_c01,Fencing
v_MoppingFloor_g08_c04,MoppingFloor
v_YoYo_g22_c03,YoYo
v_VolleyballSpiking_g10_c04,VolleyballSpiking
v_JumpingJack_g09_c04,JumpingJack
v_Archery_g23_c06,Archery
v_SkateBoarding_g11_c02,SkateBoarding
v_PlayingDaf_g21_c03,PlayingDaf
v_IceDancing_g19_c02,IceDancing
v_Archery_g13_c05,Archery
v_Mixing_g14_c06,Mixing
v_Knitting_g13_c01,Knitting
v_FloorGymnastics_g19_c02,FloorGymnastics
v_UnevenBars_g18_c04,UnevenBars
v_PlayingSitar_g14_c02,PlayingSitar
v_Archery_g18_c07,Archery
v_PlayingDhol_g09_c05,PlayingDhol
v_SoccerPenalty_g24_c05,SoccerPenalty
v_PoleVault_g22_c01,PoleVault
v_ShavingBeard_g19_c05,ShavingBeard
v_HeadMassage_g22_c03,HeadMassage
v_PoleVault_g13_c02,PoleVault
v_PizzaTossing_g18_c03,PizzaTossing
v_RopeClimbing_g17_c04,RopeClimbing
v_FieldHockeyPenalty_g14_c01,FieldHockeyPenalty
v_JumpRope_g13_c03,JumpRope
v_ThrowDiscus_g17_c01,ThrowDiscus
v_BaseballPitch_g08_c06,BaseballPitch
v_PizzaTossing_g11_c02,PizzaTossing
v_Drumming_g14_c01,Drumming
v_CleanAndJerk_g18_c01,CleanAndJerk
v_CricketShot_g12_c06,CricketShot
v_Biking_g21_c06,Biking
v_Lunges_g08_c04,Lunges
v_PoleVault_g12_c04,PoleVault
v_Swing_g10_c03,Swing
v_Surfing_g17_c03,Surfing
v_TaiChi_g23_c04,TaiChi
v_CricketBowling_g24_c01,CricketBowling
v_FrontCrawl_g19_c01,FrontCrawl
v_PlayingTabla_g11_c02,PlayingTabla
v_Punch_g11_c03,Punch
v_SkyDiving_g12_c04,SkyDiving
v_TaiChi_g15_c03,TaiChi
v_BrushingTeeth_g08_c06,BrushingTeeth
v_BlowDryHair_g18_c05,BlowDryHair
v_RockClimbingIndoor_g08_c03,RockClimbingIndoor
v_PlayingDhol_g16_c01,PlayingDhol
v_BodyWeightSquats_g18_c03,BodyWeightSquats
v_ApplyEyeMakeup_g18_c01,ApplyEyeMakeup
v_Punch_g17_c02,Punch
v_SkateBoarding_g12_c02,SkateBoarding
v_Drumming_g12_c07,Drumming
v_HandStandPushups_g14_c01,HandStandPushups
v_Archery_g14_c04,Archery
v_FrontCrawl_g18_c06,FrontCrawl
v_MilitaryParade_g08_c02,MilitaryParade
v_BabyCrawling_g20_c02,BabyCrawling
v_FrontCrawl_g10_c02,FrontCrawl
v_HorseRiding_g21_c06,HorseRiding
v_JavelinThrow_g15_c01,JavelinThrow
v_IceDancing_g24_c04,IceDancing
v_ParallelBars_g11_c06,ParallelBars
v_BenchPress_g21_c02,BenchPress
v_JavelinThrow_g12_c01,JavelinThrow
v_BreastStroke_g17_c04,BreastStroke
v_Shotput_g09_c01,Shotput
